Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
26-Apr-18,26543,26998,26304,958538,4866,255 406 726,0.33%,1.0813,5.655352,17.682366
25-Apr-18,26455,26619,26033,736867,3687,194 801 057,0.36%,1.0849,5.674164,17.623743
24-Apr-18,26361,26580,26208,936180,1973,247 049 472,-0.15%,1.0887,5.694397,17.561122
23-Apr-18,26401,26551,26200,843401,3504,223 113 905,-0.50%,1.0871,5.685769,17.587769
20-Apr-18,26533,26844,25900,1940728,2231,512 740 469,1.76%,1.0817,5.657483,17.675704
19-Apr-18,26074,26600,25703,775108,4033,202 523 367,-1.20%,1.1007,5.757076,17.369929
18-Apr-18,26392,26392,25739,645807,2548,168 784 326,1.30%,1.0875,5.687708,17.581773
17-Apr-18,26054,26269,25697,580689,2573,150 446 895,-0.18%,1.1016,5.761495,17.356605
16-Apr-18,26100,26145,25212,554385,2244,143 200 901,2.82%,1.0996,5.751341,17.387249
13-Apr-18,25384,25558,25150,645462,2579,163 907 894,-0.45%,1.1306,5.913568,16.910266
12-Apr-18,25500,26061,25425,752979,2223,192 545 918,-1.40%,1.1255,5.886667,16.987542
11-Apr-18,25861,26684,25861,805313,2668,209 579 713,-2.22%,1.1098,5.804493,17.228033
10-Apr-18,26447,26535,26094,645205,2368,169 940 400,0.13%,1.0852,5.67588,17.618413
9-Apr-18,26413,26413,25973,581485,2988,152 425 732,0.81%,1.0866,5.683186,17.595763
6-Apr-18,26200,26250,25560,728916,3081,190 254 974,1.09%,1.0954,5.729389,17.453867
5-Apr-18,25918,26100,25474,689569,1864,178 432 438,1.75%,1.1073,5.791728,17.266005
4-Apr-18,25472,25504,24652,947569,3910,237 997 801,-0.11%,1.1267,5.893138,16.968889
3-Apr-18,25500,26193,25417,1702044,4248,440 366 650,-1.72%,1.1255,5.886667,16.987542
2-Apr-18,25946,25946,25946,0,0,0,0.00%,1.1061,5.785478,17.284657
30-Mar-18,25946,25946,25946,0,0,0,0.00%,1.1061,5.785478,17.284657
29-Mar-18,25946,26200,25269,1272239,4131,329 738 373,1.77%,1.1061,5.785478,17.284658
28-Mar-18,25495,25588,24876,961462,4874,242 986 399,-0.02%,1.1257,5.887821,16.984212
27-Mar-18,25500,25969,25437,1397779,3725,358 454 131,-0.57%,1.1255,5.886667,16.987542
26-Mar-18,25646,26150,25391,1081947,5012,276 683 935,-1.19%,1.1191,5.853154,17.084805
23-Mar-18,25956,26059,25404,784396,3123,202 464 630,1.21%,1.1057,5.783249,17.29132
22-Mar-18,25645,26042,25404,917429,3685,235 831 340,0.21%,1.1191,5.853383,17.084138
21-Mar-18,25590,25590,25590,0,0,0,0.00%,1.1215,5.865963,17.047499
20-Mar-18,25590,25913,25379,1337452,4958,342 173 420,-1.25%,1.1215,5.865963,17.047499
19-Mar-18,25914,26238,25550,940316,3552,242 913 007,0.84%,1.1075,5.792622,17.26334
16-Mar-18,25697,25862,25071,2872427,3294,736 749 960,1.57%,1.1169,5.841538,17.11878
15-Mar-18,25300,26490,24614,3261968,5397,819 898 522,0.72%,1.1344,5.933202,16.854307
14-Mar-18,25119,25119,24434,2177290,6348,540 869 682,1.49%,1.1426,5.975954,16.733729
13-Mar-18,24750,25846,22987,7338695,11882,1 828 747 674,-2.96%,1.1596,6.065051,16.487909
12-Mar-18,25505,27177,25505,2827449,6672,732 449 565,-5.10%,1.1253,5.885513,16.990873
9-Mar-18,26877,27597,26200,3826388,6455,1 031 123 790,2.70%,1.0678,5.585073,17.90487
8-Mar-18,26170,27399,25874,1742104,5667,461 910 233,1.83%,1.0967,5.735957,17.433882
7-Mar-18,25700,26612,25699,1325800,5876,344 531 044,-1.36%,1.1167,5.05642,19.776837
6-Mar-18,26054,26921,26054,1413640,6324,375 057 815,-2.20%,1.1016,4.987718,20.04925
5-Mar-18,26639,27146,26639,1619520,4862,435 668 357,-1.10%,1.0774,4.878186,20.499423
2-Mar-18,26934,27165,26301,1425228,7012,383 990 333,0.99%,1.0656,4.824757,20.726433
1-Mar-18,26670,27500,26670,1070629,4834,289 289 768,-1.26%,1.0761,4.872516,20.523278
28-Feb-18,27010,27880,27010,1670988,5954,456 760 230,-1.41%,1.0626,4.811181,20.784917
27-Feb-18,27397,27477,26950,1443976,5823,394 166 462,2.34%,1.0476,4.74322,21.082724
26-Feb-18,26770,27650,26770,1251781,4012,341 723 350,-1.09%,1.0721,4.854315,20.600231
23-Feb-18,27065,27392,26875,1178832,3495,320 229 335,-0.04%,1.0604,4.801404,20.827241
22-Feb-18,27075,27200,26501,964089,5021,259 694 085,0.53%,1.06,4.799631,20.834937
21-Feb-18,26933,27689,26532,1243128,4301,334 856 506,-1.19%,1.0656,4.824936,20.725664
20-Feb-18,27258,28400,27101,1647714,4758,454 715 865,-0.15%,1.0529,4.767408,20.97576
19-Feb-18,27300,27880,27131,554723,2419,151 660 168,-1.20%,1.0513,4.760073,21.00808
16-Feb-18,27632,28590,27101,1091393,4529,300 659 040,-0.50%,1.0387,4.702881,21.263563
15-Feb-18,27770,27956,26784,1842169,6858,509 455 058,7.91%,1.0335,4.67951,21.369758
14-Feb-18,25735,25899,25561,1035192,3604,266 545 026,0.91%,1.1152,5.049543,19.803771
13-Feb-18,25502,25789,25274,1023881,3563,261 150 139,0.80%,1.1254,5.095679,19.624471
12-Feb-18,25300,25648,25160,1143097,6293,289 812 524,0.18%,1.1344,5.136364,19.469027
9-Feb-18,25255,25463,25001,2214747,8398,559 330 330,-1.73%,1.1364,5.145516,19.434398
8-Feb-18,25700,26299,25464,2567315,7298,659 692 212,-0.19%,1.1167,5.05642,19.776837
7-Feb-18,25750,25990,25103,1042478,4956,266 562 594,1.01%,1.1146,5.046602,19.815314
6-Feb-18,25492,25600,24504,2160503,9145,540 956 186,-2.00%,1.1258,5.097678,19.616776
5-Feb-18,26011,26464,25732,2453201,8088,637 329 255,-0.93%,1.1034,4.995963,20.01616
2-Feb-18,26254,26986,26146,2302782,6232,607 513 951,-2.59%,1.0932,4.949722,20.203155
1-Feb-18,26952,27395,26784,2643182,7144,714 045 724,-0.44%,1.0649,4.821535,20.740285
31-Jan-18,27070,27492,26986,3841084,7045,1 042 080 080,0.11%,1.0602,4.800517,20.831089
30-Jan-18,27040,27180,25200,5342069,10149,1 423 642 789,6.33%,1.0614,4.805843,20.808003
29-Jan-18,25430,25700,25183,1407558,4061,356 359 886,-0.18%,1.1286,5.110106,19.569065
26-Jan-18,25475,25816,25422,1109441,3528,283 947 992,-0.88%,1.1266,5.101079,19.603694
25-Jan-18,25700,25999,25600,823576,3056,212 193 035,-0.58%,1.1167,5.05642,19.776837
24-Jan-18,25851,25972,25538,1223598,2697,314 830 874,0.02%,1.1102,5.026885,19.893036
23-Jan-18,25846,25916,25600,1107731,3641,286 329 192,1.56%,1.1104,5.027857,19.889188
22-Jan-18,25450,25898,25365,1263480,3848,322 214 012,-0.78%,1.1277,5.10609,19.584456
19-Jan-18,25650,25952,25464,2814809,5348,724 409 385,0.20%,1.1189,5.066277,19.738361
18-Jan-18,25600,25999,24901,1380566,4309,350 973 678,-1.03%,1.1211,5.076172,19.699885
17-Jan-18,25867,26232,25503,2079673,5141,539 031 729,-0.14%,1.1095,5.023775,19.905348
16-Jan-18,25903,26000,25131,2198056,4152,561 637 177,0.50%,1.108,5.016793,19.933051
15-Jan-18,25775,26994,25201,3521220,6790,910 214 109,0.27%,1.1135,5.041707,19.834552
12-Jan-18,25705,26800,25539,3844832,9137,995 874 424,-4.80%,1.1165,5.055437,19.780685
11-Jan-18,27000,27100,24120,4725107,15863,1 236 712 698,10.74%,1.063,4.812963,20.777222
10-Jan-18,24381,25500,23906,6524770,12078,1 588 168 284,-2.53%,1.1771,5.32997,18.761832
9-Jan-18,25013,26150,23498,9610331,20282,2 379 773 843,-4.56%,1.1474,5.195298,19.248172
8-Jan-18,26208,27000,26034,1775135,6173,468 064 999,-2.57%,1.0951,4.95841,20.167757
5-Jan-18,26899,27199,26801,1251731,4598,337 084 828,0.00%,1.067,4.831035,20.6995
4-Jan-18,26900,27327,26552,2322306,9062,627 174 464,-1.28%,1.0669,4.830855,20.700269
3-Jan-18,27250,27700,27037,1907057,6108,520 536 851,-0.29%,1.0532,4.768807,20.969604
2-Jan-18,27328,27850,27272,1930675,4499,528 133 846,-1.52%,1.0502,4.755196,21.029627
1-Jan-18,27750,27750,27750,0,0,0,0.00%,1.0342,4.682883,21.354367
29-Dec-17,27750,27769,27121,335932,1425,92 722 184,0.91%,1.0342,4.682883,21.354367
28-Dec-17,27500,27700,27193,480042,2179,131 280 792,0.15%,1.0436,4.725455,21.161985
27-Dec-17,27459,28250,27193,946540,4750,259 956 537,-1.23%,1.0452,4.73251,21.130435
26-Dec-17,27800,27800,27800,0,0,0,0.00%,1.0324,4.67446,21.392845
25-Dec-17,27800,27800,27800,0,0,0,0.00%,1.0324,4.67446,21.392845
22-Dec-17,27800,28188,27612,1912253,1858,531 236 365,0.40%,1.0324,4.67446,21.392843
21-Dec-17,27690,27999,27266,4101014,5596,1 140 817 599,0.92%,1.0365,4.69303,21.308195
20-Dec-17,27437,27999,27001,1815350,4436,500 811 397,0.50%,1.046,4.736305,21.113505
19-Dec-17,27300,28404,27002,2830214,9061,783 034 009,-1.23%,1.0513,4.760073,21.00808
18-Dec-17,27641,29099,27641,1252304,5103,352 530 846,-4.03%,1.0383,4.701349,21.270489
15-Dec-17,28802,29279,28583,3500779,5148,1 011 124 466,-0.90%,0.9965,4.511839,22.163909
14-Dec-17,29065,29158,28447,918191,3644,264 836 834,1.66%,0.9874,4.471013,22.366295
13-Dec-17,28590,28846,28326,1790058,3960,509 778 553,-0.41%,1.0038,4.545296,22.00077
12-Dec-17,28709,28709,28374,996274,4979,284 772 932,0.37%,0.9997,4.526455,22.092343
11-Dec-17,28602,28762,28353,2713843,3524,764 794 603,-0.56%,1.0034,4.543389,22.010004
8-Dec-17,28762,28858,27700,1354410,6596,384 875 897,1.50%,0.9978,4.518114,22.133128
7-Dec-17,28338,29058,27875,1325153,5547,376 013 883,-2.18%,1.0128,4.585715,21.806849
6-Dec-17,28969,28994,28441,1612257,5792,463 373 737,0.24%,0.9907,4.48583,22.29242
5-Dec-17,28900,30000,28864,2199764,5582,641 043 487,-3.79%,0.9931,4.49654,22.239323
4-Dec-17,30038,30250,29572,1145165,3752,343 041 796,-0.50%,0.9555,4.326187,23.115044
1-Dec-17,30190,30999,29985,1367986,4820,413 825 996,-1.18%,0.9506,4.304405,23.232012
30-Nov-17,30550,31299,30384,1653984,4389,507 345 370,-2.55%,0.9394,4.253682,23.509042
